CID;Meno/Priezvisko;Priezvisko;Tituly;pohlavie;Datum narodenia;Adresa;Danovy domicil;Stĺpec2;Stĺpec3
30003227;Tomris;Gunnars;;žena;16.7.1998;Herne ,Nordrhein-Westfalen, 44628;AT;2;AT
30002132;Clarence;Mennecke;;muž;22.7.1998;Heiligenhafen ,Schleswig-Holstein, 23774;SK;0;SK
30009760;Merete;Altmaier;;žena;16.8.1998;Globig-Bleddin ,Sachsen-Anhalt, 6901;AT;2;AT
30002304;Morris;Balczum;;muž;16.8.1998;Zell ,Bayern, 95239;SK;0;SK
30001687;Ava-Leah;NĂ¶ltge;;žena;23.8.1998;Schlitz ,Hessen, 36110;AT;2;AT
30001358;Leto;Sengl;;muž;8.9.1998;Attenkirchen ,Bayern, 85395;AT;2;AT
30005866;Yelda;Bojarin;;žena;10.9.1998;Offenbach ,Hessen, 63069;DE;1;DE
30004054;Ajla;TĂĽbel;;žena;10.9.1998;Landsberg ,Sachsen-Anhalt, 6188;AT;2;AT
30000648;Bedia;Mauermair;;žena;11.11.1998;Konz ,Rheinland-Pfalz, 54329;SK;0;SK
30005833;Virginie;Pieperjohanns;;žena;19.11.1998;Wiernsheim ,Baden-WĂĽrttemberg, 75446;DE;1;DE
30001758;Mattie;GĂĽnay;;žena;28.12.1998;Kurtscheid ,Rheinland-Pfalz, 56581;SK;0;SK
30002311;Aariz;Freyert;;muž;19.1.1999;Altkalen ,Mecklenburg-Vorpommern, 17179;SK;0;SK
30005568;Dillon;Glatzel;;muž;20.1.1999;Barenburg ,Niedersachsen, 27245;AT;2;AT
30009158;Erkay;DemirdĂ¶gen;;muž;12.2.1999;Gersdorf ,Sachsen, 4703;AT;2;AT
30008263;Chinonso;StĂ¶ckhert;;žena;12.2.1999;Allershausen ,Bayern, 85391;DE;1;DE
30004444;Sergeevna;Ehrlichmann;;žena;1.4.1999;Leipzig ,Sachsen, 4318;DE;1;DE
30003580;Westergaard;Kothen;;muž;4.4.1999;Obererbach ,Rheinland-Pfalz, 57612;SK;0;SK
30006399;Eleana;BruckmĂĽller;;žena;16.4.1999;Hennweiler ,Rheinland-Pfalz, 55619;AT;2;AT
30001182;Giuseppina;Wlodarcak;;žena;19.4.1999;NeiĂźemĂĽnde Coschen ,Brandenburg, 15898;AT;2;AT
30008027;Elebro;Klaasmeier;;muž;30.4.1999;Priesendorf ,Bayern, 96170;AT;2;AT
30008421;Berken;Gerkens;;muž;1.5.1999;Untergriesbach ,Bayern, 94107;SK;0;SK
30002848;Cindy-Joelle;Hundermark;;žena;11.5.1999;Kastl ,Bayern, 95506;DE;1;DE
30007854;Ă‰lĂ©onore;WĂ¶ltzen;;žena;20.5.1999;Billensbach ,Baden-WĂĽrttemberg, 71718;AT;2;AT
30002840;ÄĂşc;Saelzler;;muž;6.6.1999;Freiensteinau ,Hessen, 36399;AT;2;AT
30000600;Osarumwense;Schuerer;;žena;15.6.1999;Osterwald ,Niedersachsen, 49828;SK;0;SK
30007795;Ă‰laine;FĂ¤rbert;;žena;11.7.1999;Dannenberg (Elbe) ,Niedersachsen, 29451;DE;1;DE
30003914;Neria;Frenznick;;žena;2.8.1999;Cadenberge ,Niedersachsen, 21781;SK;0;SK
30000722;Sacha;Dethering;;muž;17.8.1999;MĂ¤rkisch Luch Garlitz ,Brandenburg, 14715;SK;0;SK
30006232;Taha;Lyss;;muž;24.8.1999;Oberland am Rennsteig ,ThĂĽringen, 96515;SK;0;SK
30003757;Naba;HĂ¤nzchen;;žena;30.9.1999;HĂĽbingen ,Rheinland-Pfalz, 56412;AT;2;AT
30000505;Kanchan;BartelmĂ¤s;;žena;14.10.1999;Hamburg ,Hamburg, 22587;AT;2;AT
30009897;Iyad;Meybohm;;žena;3.11.1999;Bad Griesbach im Rottal ,Bayern, 94086;AT;2;AT
30000197;Svensson;Schmedeke;;muž;18.11.1999;Trabitz ,Bayern, 92724;DE;1;DE
30005360;Goldwin;Hirtel;;muž;28.11.1999;Steinsfeld ,Bayern, 91628;SK;0;SK
30002861;Naftali;Cihangir;;muž;16.12.1999;Eibelstadt ,Bayern, 97246;DE;1;DE
30005691;Juliet;GrĂĽnewalt;;žena;27.12.1999;Rhade ,Niedersachsen, 27404;SK;0;SK
30000875;Rida;Gronefeld;;žena;27.12.1999;Elbe-Parey ,Sachsen-Anhalt, 39307;AT;2;AT
30007957;Emilio;Giermanns;;muž;11.1.3000;Breege ,Mecklenburg-Vorpommern, 18556;DE;1;DE
30007801;Ekin;von Braun;;muž;17.1.3000;Aldingen ,Baden-WĂĽrttemberg, 78554;SK;0;SK
30008469;MirĂ˛;HĂ¤feli;;muž;25.1.3000;Pirmasens ,Rheinland-Pfalz, 66954;DE;1;DE
30010000;Angeliki;Pfluegl;;žena;4.3.3000;Hohn ,Schleswig-Holstein, 24806;DE;1;DE
30000104;Franciska;Knechten;;žena;16.3.3000;Hohendubrau ,Sachsen, 2906;AT;2;AT
30003137;MartĂ­;Schilinsky;;muž;2.4.3000;Ladeburg ,Sachsen-Anhalt, 39279;DE;1;DE
30000355;Vida;Michelsson;;žena;21.4.3000;Buckow ,Brandenburg, 15377;AT;2;AT
30007334;Mahish;Roebert;;muž;2.6.3000;Krummesse ,Schleswig-Holstein, 23628;SK;0;SK
30007214;Äáşˇt;Fahland;;muž;2.7.3000;Hamfelde in Holstein ,Schleswig-Holstein, 22929;AT;2;AT
30008681;Kio;Glover;;muž;10.7.3000;Fellen ,Bayern, 97778;AT;2;AT
30005171;Meora;Drommeter;;žena;10.7.3000;Lieberose ,Brandenburg, 15868;SK;0;SK
30003805;Jingxuan;Romeikat;;muž;22.7.3000;Kochel am See ,Bayern, 82431;SK;0;SK
30001987;Raika;Herdle;;žena;31.7.3000;Mannstedt ,ThĂĽringen, 99628;SK;0;SK
30009016;Martin;Warnke;;muž;25.8.3000;Halle ,Sachsen-Anhalt, 6128;DE;1;DE
30008696;Sofya;Burkle;;žena;13.9.3000;Schmužnsee ,Schleswig-Holstein, 24638;AT;2;AT
30009565;Luc;Seipp;;muž;25.10.3000;Salem ,Baden-WĂĽrttemberg, 88682;AT;2;AT
30001102;Giovanni;Dietlmaier;;muž;24.11.3000;Oberotterbach ,Rheinland-Pfalz, 76889;SK;0;SK
30005539;Hella;Krotofiel;;žena;26.11.3000;Schacht-Audorf ,Schleswig-Holstein, 24790;DE;1;DE
30008975;Fels;Dizel;;muž;2.12.3000;Hamburg GroĂź Flottbek ,Hamburg, 22609;DE;1;DE
30003843;Amedeo;Steenkamp;;muž;21.12.3000;Heuchelheim ,Hessen, 35452;SK;0;SK
30009254;JĂłel-Louis;Kniehase;;muž;1.2.3001;Wieserode ,Sachsen-Anhalt, 6543;DE;1;DE
30001097;Umar;Jonischheit;;muž;4.2.3001;Bad Pyrmont ,Niedersachsen, 31812;SK;0;SK
30007438;Maria-Avgustina;Aubell;;žena;17.3.3001;MĂ¤rkische HĂ¶he Ringenwalde ,Brandenburg, 15377;SK;0;SK
30008256;Shawn-Adrian;Gottschalch;;muž;18.3.3001;Waxweiler ,Rheinland-Pfalz, 54649;AT;2;AT
30007694;Katalena;Popesku;;žena;1.4.3001;Pobzig ,Sachsen-Anhalt, 6429;AT;2;AT
30005781;Lioba;Dworazik;;žena;9.4.3001;Eching ,Bayern, 84174;SK;0;SK
30001893;Xenyus;SueĂź;;muž;24.4.3001;Lachen ,Bayern, 87760;AT;2;AT
30001774;India;Sebott;;žena;29.4.3001;Kirchbrak ,Niedersachsen, 37619;AT;2;AT
30005383;Hatem;KarakĂ¶se;;muž;7.5.3001;Niederwallmenach ,Rheinland-Pfalz, 56357;AT;2;AT
30007037;HĂĽlya;KieĂźwetter;;žena;31.5.3001;Utzerath ,Rheinland-Pfalz, 54552;AT;2;AT
30005079;Deleriah;Klotz;;žena;15.6.3001;Fehl-Ritzhausen ,Rheinland-Pfalz, 56472;DE;1;DE
30001237;Igorewna;VossmĂ¶ller;;žena;27.6.3001;Jeetze ,Sachsen-Anhalt, 39624;DE;1;DE
30000015;Thai;Melicharek;;muž;8.7.3001;Spreenhagen Markgrafpieske ,Brandenburg, 15528;SK;0;SK
30001818;Simine;Eidems;;žena;19.8.3001;Gebroth ,Rheinland-Pfalz, 55595;SK;0;SK
30003045;Sam;Schwarze;;žena;3.9.3001;KrummhĂ¶rn Pilsum ,Niedersachsen, 26736;DE;1;DE
30002592;Shenol;Nellies;;muž;10.9.3001;GroĂź Schacksdorf-Simmersdorf ,Brandenburg, 3149;AT;2;AT
30004425;Livya;Aichhorn;;žena;29.9.3001;Leidersbach ,Bayern, 63849;DE;1;DE
30000318;Eckart;SchlagmĂĽller;;muž;9.10.3001;Lohsa ,Sachsen, 2999;AT;2;AT
30001188;Herwig;Jonaitis;;muž;25.10.3001;Hollen ,Niedersachsen, 27616;SK;0;SK
30004491;Avelino;Jungnitz;;muž;24.11.3001;Stuttgart Stuttgart-Mitte ,Baden-WĂĽrttemberg, 70180;DE;1;DE
30006525;Panthita;KĂ¤sperlein;;žena;15.12.3001;Egweil ,Bayern, 85116;DE;1;DE
30001788;Bowman;Weisrock;;muž;19.12.3001;Reichling ,Bayern, 86934;DE;1;DE
30004097;Kelly;Kocaman;;muž;19.1.3002;Fredenbeck ,Niedersachsen, 21717;SK;0;SK
30006066;Gyulen;Jonkus;;muž;26.1.3002;Lehrberg ,Bayern, 91611;SK;0;SK
30001577;Thorben;UtermĂĽhl;;muž;13.2.3002;Dersau ,Schleswig-Holstein, 24326;AT;2;AT
30008813;Latizio;Daenhardt;;muž;13.4.3002;Scheyern ,Bayern, 85298;SK;0;SK
30007688;Arssenja;HenĂźer;;žena;2.5.3002;Luhe-Wildenau ,Bayern, 92706;DE;1;DE
30000054;Abdulraman;Flothkoetter;;muž;19.5.3002;Roggentin ,Mecklenburg-Vorpommern, 18184;DE;1;DE
30001189;Sihaya;Terschmitten;;žena;28.6.3002;Oyten ,Niedersachsen, 28876;AT;2;AT
30001570;Haylett;Sandkamm;;žena;24.7.3002;MĂĽnchen ,Bayern, 80637;AT;2;AT
30008956;Annora;Thieves;;žena;26.7.3002;Neufra ,Baden-WĂĽrttemberg, 72419;AT;2;AT
30009834;Dilwa;Grothmann;;žena;16.9.3002;Lichtenau ,Baden-WĂĽrttemberg, 77839;SK;0;SK
30008012;Raika;Friz;;žena;18.9.3002;Sien ,Rheinland-Pfalz, 55758;DE;1;DE
30002106;Yuan;Ballschun;;muž;19.10.3002;Niederheimbach ,Rheinland-Pfalz, 55413;SK;0;SK
30005167;Isabeli;Wentzlik;;žena;28.10.3002;Semmenstedt ,Niedersachsen, 38327;SK;0;SK
30000013;Mirjon;Boschkamp;;muž;14.11.3002;Dingelstedt ,Sachsen-Anhalt, 38838;SK;0;SK
30004878;Dominion;Rutkowske;;žena;14.12.3002;Jesewitz ,Sachsen, 4838;AT;2;AT
30005844;Daiman-Joel;Keinrath;;muž;19.12.3002;Pegnitz ,Bayern, 91257;DE;1;DE
30006508;Manju;Janassek;;žena;23.1.3003;SiedenbrĂĽnzow ,Mecklenburg-Vorpommern, 17111;SK;0;SK
30000438;Tade;Gunnars;;muž;25.1.3003;SchĂ¶nwalde am Bungsberg ,Schleswig-Holstein, 23744;SK;0;SK
30005350;Berkan;Hasstenteufel;;muž;15.3.3003;Iffeldorf ,Bayern, 82393;SK;0;SK
30007492;Cheena;Meckelnborg;;muž;10.4.3003;MĂ¶ckern ,Sachsen-Anhalt, 39291;AT;2;AT
30008438;Quinn;Malik;;muž;25.4.3003;Gerach ,Bayern, 96161;DE;1;DE
30006072;Meera-Malika;Langheit;;žena;28.4.3003;Satzkorn ,Brandenburg, 14476;SK;0;SK
30005215;NgÄ;Hertkens;;žena;28.4.3003;Martinstein ,Rheinland-Pfalz, 55627;AT;2;AT
30004026;Dayo;Geissenhoener;;muž;25.7.3003;Hachenburg ,Rheinland-Pfalz, 57627;DE;1;DE
30006927;Etukakpan;Klapsing;;muž;15.8.3003;Breitenheim ,Rheinland-Pfalz, 55592;AT;2;AT
30003663;Sinh;Stuckenschmidt;;žena;10.10.3003;Bremen ,Bremen, 28217;AT;2;AT
30007262;Lamarana;Michelson;;žena;11.10.3003;Oberried ,Baden-WĂĽrttemberg, 79254;SK;0;SK
30007157;Toki;Wechter;;muž;5.11.3003;Wackerow ,Mecklenburg-Vorpommern, 17498;SK;0;SK
30008186;Vladislavovna;Graulich;;žena;9.11.3003;Duisburg ,Nordrhein-Westfalen, 47051;AT;2;AT
30007730;Hala;Liebreich;;žena;11.12.3003;Ehrenburg ,Niedersachsen, 27248;AT;2;AT
30009568;Rahim;Molitor;;muž;30.12.3003;GĂ¶rgeshausen ,Rheinland-Pfalz, 56412;SK;0;SK
30007861;Willow;von der Strate;;žena;3.1.3004;Petersroda ,Sachsen-Anhalt, 6809;SK;0;SK
30004046;NilĂĽfer;Schuck;;žena;14.1.3004;Kierspe ,Nordrhein-Westfalen, 58566;DE;1;DE
30005319;Dorkas;Kemmler;;žena;4.3.3004;Hillesheim ,Rheinland-Pfalz, 54576;AT;2;AT
30003662;Anil;Lieshek;;muž;4.3.3004;Oberfell ,Rheinland-Pfalz, 56332;SK;0;SK
30007322;Delyla;Voldrich;;žena;12.3.3004;Burgau ,Bayern, 89331;AT;2;AT
30002535;Opiyo;Winold;;muž;19.4.3004;Sandersdorf Heideloh ,Sachsen-Anhalt, 6780;SK;0;SK
30005150;Jakup;GĂĽmĂĽstekin;;muž;23.4.3004;Gentingen ,Rheinland-Pfalz, 54675;AT;2;AT
30002574;Tanasije;Westerheider;;muž;7.5.3004;Apfeltrach ,Bayern, 87742;SK;0;SK
30009676;Anh;Mayrhans;;muž;14.5.3004;Oberdreis ,Rheinland-Pfalz, 57639;SK;0;SK
30000207;Liam-Eliyah;Weiner;;muž;10.6.3004;Billroda ,Sachsen-Anhalt, 6647;SK;0;SK
30005934;Mahalia;von Dombrowsky;;žena;24.6.3004;Nebelin ,Brandenburg, 19348;AT;2;AT
30001741;Tatenda;Hof;;muž;25.6.3004;Oettingen in Bayern ,Bayern, 86732;DE;1;DE
30008737;Viktoria;Hammerschlag;;žena;12.7.3004;Schnega Proitzer MĂĽhle ,Niedersachsen, 29465;AT;2;AT
30005196;Kalliope;Sylvester;;žena;12.7.3004;Ahneby ,Schleswig-Holstein, 24996;DE;1;DE
30003575;Csaba;Cetinalp;;muž;12.7.3004;Elxleben ,ThĂĽringen, 99189;AT;2;AT
30008283;Karl-Heinz;Neunteufl;;muž;29.7.3004;Cottbus ,Brandenburg, 3046;DE;1;DE
30003996;Venantius;Jongebloet;;muž;15.8.3004;Marpingen ,Saarland, 66646;AT;2;AT
30008580;Danchov;Linke;;muž;16.8.3004;Salzgitter Ohlendorf ,Niedersachsen, 38259;DE;1;DE
30003909;Emilia-Mira;Kralik;;žena;12.9.3004;HĂ¶henland Steinbeck ,Brandenburg, 16259;DE;1;DE
30006018;Lamea;Stuhldreyer;;žena;28.9.3004;Forstinning ,Bayern, 85661;AT;2;AT
30005145;Lucille;Nikodemus;;žena;4.10.3004;Rastenberg ,ThĂĽringen, 99636;AT;2;AT
30008614;Lucason;Heldebrant;;muž;5.12.3004;Bad Berleburg StĂĽnzel ,Nordrhein-Westfalen, 57319;SK;0;SK
30006504;Yussuf;HĂ¤nser;;muž;7.1.3005;SchĂ¶nebeck ,Brandenburg, 16928;AT;2;AT
30007355;Nika-Gina;Balschun;;žena;30.1.3005;Christiansholm ,Schleswig-Holstein, 24799;AT;2;AT
30001419;Tife;Gaillard;;žena;14.2.3005;Neufelderkoog ,Schleswig-Holstein, 25724;SK;0;SK
30002751;Milin;GrĂ¶nmeier;;žena;18.2.3005;Schweich ,Rheinland-Pfalz, 54338;SK;0;SK
30007065;Boqing;Sadovsky;;muž;17.3.3005;Stuttgart Botnang ,Baden-WĂĽrttemberg, 70195;SK;0;SK
30000056;Sergej;DĂ¶pfert;;muž;31.3.3005;Wesendorf ,Niedersachsen, 29392;DE;1;DE
30004660;Eliahu;Koetters;;muž;20.4.3005;Betzweiler-WĂ¤lde ,Baden-WĂĽrttemberg, 72291;DE;1;DE
30005208;Laurenz;Ered;;muž;30.4.3005;BĂ¶hen ,Bayern, 87736;DE;1;DE
30008812;Zac;Ackermann;;muž;13.5.3005;Bielefeld ,Nordrhein-Westfalen, 33607;AT;2;AT
30004413;Gillean;Ferrari;;muž;24.6.3005;Neufraunhofen ,Bayern, 84181;DE;1;DE
30007360;ThuĂ˘n;Scheuerle;;muž;30.6.3005;Bennstedt ,Sachsen-Anhalt, 6179;SK;0;SK
30008347;Nguayulu;Urbeinski;;muž;4.7.3005;Sallneck ,Baden-WĂĽrttemberg, 79692;SK;0;SK
30002719;Zuzanna;Spannagl;;žena;21.9.3005;Bodolz ,Bayern, 88131;AT;2;AT
30009961;DÄ±lxaz;Hasenzahl;;muž;17.10.3005;Nenndorf ,Niedersachsen, 26556;SK;0;SK
30003450;Tidiane;Scholtheis;;muž;1.11.3005;Wimbach ,Rheinland-Pfalz, 53518;AT;2;AT
30001039;Zannatul;Schenfisch;;žena;4.11.3005;Herne ,Nordrhein-Westfalen, 44653;AT;2;AT
30009981;Má»™c;BrĂ¶kenkamp;;žena;20.11.3005;Schlotheim ,ThĂĽringen, 99994;AT;2;AT
30001990;Rinas;Borovsky;;žena;5.12.3005;Deutsch Evern ,Niedersachsen, 21407;DE;1;DE
30001274;Magdalini;Behrendsen;;žena;21.1.3006;Gahlenz ,Sachsen, 9569;SK;0;SK
30008499;Bilel;Benze;;muž;2.2.3006;Rathenow ,Brandenburg, 14712;DE;1;DE
30000174;Jarno;Strasheim;;muž;18.2.3006;SchĂ¶ndorf ,Rheinland-Pfalz, 54316;AT;2;AT
30002553;Marzena;Osterdach;;žena;7.3.3006;Sandersdorf Zscherndorf ,Sachsen-Anhalt, 6794;AT;2;AT
30003434;Kobi;Atasoy;;muž;14.5.3006;Dortmund ,Nordrhein-Westfalen, 44328;DE;1;DE
30003845;Barny;Heusler;;muž;12.6.3006;Lambsheim ,Rheinland-Pfalz, 67245;AT;2;AT
30005464;Baysangur;Niesse;;muž;9.7.3006;Bronkow ,Brandenburg, 3205;AT;2;AT
30008057;Annalea;Ruzickova;;žena;5.9.3006;GrĂ¤ben ,Brandenburg, 14793;SK;0;SK
30005395;Yoshua;Bernzen;;muž;6.10.3006;Insel ,Sachsen-Anhalt, 39599;AT;2;AT
30001500;Uliana;HĂĽges;;žena;7.10.3006;Kleineutersdorf ,ThĂĽringen, 7768;DE;1;DE
30009722;Tsvetalinova;RĂĽbsame;;žena;13.10.3006;Stuttgart ,Baden-WĂĽrttemberg, 70178;AT;2;AT
30005717;Jurie;Gerardt;;žena;23.10.3006;Neugrimnitz ,Brandenburg, 16247;DE;1;DE
30003025;Vilhelmiina;Vollering;;žena;28.10.3006;Friesoythe ,Niedersachsen, 26169;AT;2;AT
30009014;Olof;Meyerkord;;muž;30.10.3006;Jessen (Elster) SchĂ¶neicho ,Sachsen-Anhalt, 6917;AT;2;AT
30006586;TrĂ¶ster;Haesevoets;;muž;6.11.3006;Wiepke ,Sachsen-Anhalt, 39638;SK;0;SK
30004558;Severinova;Koenn;;žena;15.11.3006;Schernberg ,ThĂĽringen, 99713;SK;0;SK
30009068;Shira;Lorens;;žena;2.12.3006;Holzgerlingen ,Baden-WĂĽrttemberg, 71088;DE;1;DE
30001304;Dale;Richarts;;muž;5.12.3006;Stavern ,Niedersachsen, 49777;DE;1;DE
30005775;Anju;Voelzmann;;žena;6.12.3006;Talheim ,Baden-WĂĽrttemberg, 74388;DE;1;DE
30004234;Virginie;Olbrecht;;žena;15.12.3006;Oering ,Schleswig-Holstein, 23845;DE;1;DE
30002475;Benedito;BĂ¤chli;;muž;19.12.3006;Weiden ,Rheinland-Pfalz, 55758;DE;1;DE
30004928;LĂ©on;KĂ¶nemann;;muž;18.2.3007;Hesel ,Niedersachsen, 26835;DE;1;DE
30004897;Bobi;Reyner;;muž;1.3.3007;KrummhĂ¶rn Woltzeten ,Niedersachsen, 26736;SK;0;SK
30001940;Chiwano;VĂ¶tterle;;muž;26.3.3007;RĂ¶ckingen ,Bayern, 91740;DE;1;DE
30000140;Khachatur;Zimmering;;muž;6.6.3007;Rustenfelde ,ThĂĽringen, 37318;AT;2;AT
30007891;Eseosa;Drewsen;;muž;9.6.3007;KĂĽsten ,Niedersachsen, 29482;AT;2;AT
30008460;Culver;Scheurer;;muž;11.8.3007;Eichstegen ,Baden-WĂĽrttemberg, 88361;DE;1;DE
30002708;Azarim;StĂĽmpfler;;muž;17.8.3007;HĂ¤melhausen ,Niedersachsen, 27324;DE;1;DE
30001833;Elke;MĂĽllenbruck;;žena;13.9.3007;Erfurt ,ThĂĽringen, 99098;SK;0;SK
30008300;Trung;Sisman;;muž;17.9.3007;Suthfeld Riehe ,Niedersachsen, 31555;AT;2;AT
30006529;MalĂ®n;Graucop;;žena;7.10.3007;Haan ,Nordrhein-Westfalen, 42781;DE;1;DE
30000677;Adlon;Cay;;muž;15.11.3007;Tucheim ,Sachsen-Anhalt, 39307;AT;2;AT
30004681;Eda-Nur;Dehnart;;žena;24.11.3007;Happurg ,Bayern, 91230;DE;1;DE
30003781;LounĂ¨s;Seidenather;;muž;1.2.3008;BrunsbĂĽttel ,Schleswig-Holstein, 25541;SK;0;SK
30008085;Ying;Warn;;muž;12.2.3008;LauenbrĂĽck ,Niedersachsen, 27389;DE;1;DE
30005131;Jalilah;Bilge;;žena;15.2.3008;Berlin ,Berlin, 12205;DE;1;DE
30002578;Shysell;Himmelmeyer;;žena;13.3.3008;Pfaffenhofen ,Baden-WĂĽrttemberg, 74397;SK;0;SK
30004253;Ander;Mikolaiski;;muž;24.3.3008;Mechow ,Schleswig-Holstein, 23909;SK;0;SK
30002256;Mihajlo;Karaali;;muž;3.4.3008;Beendorf ,Sachsen-Anhalt, 39343;SK;0;SK
30000208;Achillis;Priester;;muž;3.4.3008;Missen ,Brandenburg, 3205;SK;0;SK
30002798;Dmitrievich;Abt;;muž;18.4.3008;LĂ¶wenstein ,Baden-WĂĽrttemberg, 74245;AT;2;AT
30000305;Mira-Sofie;GĂĽldenagel;;žena;22.4.3008;GroĂźkrausnik ,Brandenburg, 3249;DE;1;DE
30000425;Ä°layda;Forchheimer;;žena;24.4.3008;Heideblick GoĂźmar ,Brandenburg, 15926;DE;1;DE
30004663;Guney;Osiander;;muž;25.4.3008;Rivenich ,Rheinland-Pfalz, 54518;DE;1;DE
30005935;Lucian;Ehrenschneider;;muž;26.4.3008;Baindt ,Baden-WĂĽrttemberg, 88255;DE;1;DE
30005672;Luna-Sophia;Geelhar;;žena;5.5.3008;NeumĂĽhle ,ThĂĽringen, 7980;DE;1;DE
30005849;Amadeo;GĂ¶zze;;muž;25.5.3008;SĂĽdbrookmerland Moorhusen ,Niedersachsen, 26624;SK;0;SK
30005036;Naira;Foelker;;žena;26.6.3008;Spaichingen ,Baden-WĂĽrttemberg, 78549;DE;1;DE
30009812;Perihan;Rothfos;;žena;25.7.3008;Oderaue MĂ¤dewitz ,Brandenburg, 16259;SK;0;SK
30004350;Renald;Kawohlus;;muž;26.7.3008;Wallmerod ,Rheinland-Pfalz, 56414;AT;2;AT
30007955;Hanan;Jacubasch;;žena;14.9.3008;Baltrum ,Niedersachsen, 26579;SK;0;SK
30006860;Aranis;Clauhs;;muž;23.9.3008;Frankfurt am Main ,Hessen, 60310;SK;0;SK
30007923;Temugin-Noah;Sarikaya;;muž;26.9.3008;Gallun ,Brandenburg, 15749;SK;0;SK
30008523;Naz;SieckĂ¶tter;;žena;9.10.3008;Berlin ,Berlin, 10115;DE;1;DE
30005238;Appolline;Feitel;;žena;18.10.3008;Utzberg ,ThĂĽringen, 99428;DE;1;DE
30008228;Finian;Brinkers;;muž;24.10.3008;Odisheim ,Niedersachsen, 21775;AT;2;AT
30005316;Kelion;Cordesmeyer;;muž;28.10.3008;Schwickershausen ,ThĂĽringen, 98631;AT;2;AT
30001220;Hastings;Theobaldt;;muž;14.11.3008;Buseck ,Hessen, 35418;AT;2;AT
30003486;BĂĽnyamin;Kleineke;;muž;7.12.3008;Hinte Westerhusen ,Niedersachsen, 26759;DE;1;DE
30000878;Zeid;Feldmeir;;muž;11.1.3009;Kleinwallstadt ,Bayern, 63839;AT;2;AT
30000435;Ezekiel;Castendyk;;muž;23.2.3009;Damme ,Niedersachsen, 49401;AT;2;AT
30005427;Cassandra;MĂĽhlencoert;;žena;26.2.3009;Metzingen ,Baden-WĂĽrttemberg, 72555;AT;2;AT
30002639;Ilham;BĂĽchen;;žena;26.2.3009;Melpers ,ThĂĽringen, 98634;AT;2;AT
30003173;SĂĽheyla-Suhana;Ferbert;;žena;1.4.3009;Neustadt (Dosse) ,Brandenburg, 16845;DE;1;DE
30003806;Maris;Schmidpeter;;žena;10.4.3009;Soderstorf ,Niedersachsen, 21388;SK;0;SK
30004904;Adifa;RĂĽckert;;žena;3.5.3009;WeiĂźensberg ,Bayern, 88138;AT;2;AT
30001281;Dominion;Dere;;muž;14.5.3009;Ostritz ,Sachsen, 2899;SK;0;SK
30003111;Vivienne;TĂĽrkmen;;žena;19.5.3009;Siegburg ,Nordrhein-Westfalen, 53721;AT;2;AT
30001859;Fynn-Linus;Sarpkaya;;muž;1.7.3009;Hatzfeld (Eder) ,Hessen, 35116;AT;2;AT
30002284;Latiana;Nitzschmann;;žena;18.7.3009;Hamburg ,Hamburg, 20146;DE;1;DE
30007782;Kurian;Jedamzik;;muž;7.8.3009;Schlabendorf ,Brandenburg, 15926;DE;1;DE
30000670;Elmira;Salame;;žena;8.9.3009;Golzow ,Brandenburg, 14778;SK;0;SK
30004463;Erina;JohĂ¤nning;;žena;12.9.3009;Rohrbach ,Rheinland-Pfalz, 55776;SK;0;SK
30004279;Valle;Nicolaisen;;muž;21.10.3009;Koxhausen ,Rheinland-Pfalz, 54673;SK;0;SK
30002516;Anastasia;Vassilieva;;žena;5.11.3009;LĂĽbbow ,Niedersachsen, 29488;DE;1;DE
30000430;Sadie;Freeden;;žena;15.11.3009;Elbe ,Niedersachsen, 38274;DE;1;DE
30002508;Mate;Richtermeyer;;muž;8.12.3009;Rosendorf ,ThĂĽringen, 7819;DE;1;DE
30007195;Kiano;Dorfmann;;muž;13.12.3009;Hofbieber ,Hessen, 36145;DE;1;DE
30008770;Thisara;ObermĂĽller;;žena;26.12.3009;Stuttgart ,Baden-WĂĽrttemberg, 70499;AT;2;AT
